position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
50,8040,"misfire:469:11:icesat, for instance, carries lidar capabilities because its main function is to",469,"icesat, for instance, carries lidar capabilities because its main function is to",46773,1924,26,14,38,23,8040,34,63,0.6981934309005737,0.002052850089967251,340.1093115921153,15,11674 419 223 5624 7907 231 2901 213 14650 564,0.68565649 0.014213338 0.0052436083 0.0045300736 0.0043935399 0.0038471033 0.0038114262 0.0028735618 0.0025895473 0.002555595,1,2,D_C_43122,D,C,43122,chck_100M
37,2301,"misfire:470:0:there is a one good example of it, however, located on the west side of the gran",470,"there is a one good example of it, however, located on the west side of the gran",14327,2816,26,19,36,26,2301,30,64,0.0800410732626915,0.2511797845363617,0.3186604901761291,1,2301 864 6625 1262 8026 7099 14007 7290 5418 2933,0.25117978 0.074111715 0.052240517 0.048818689 0.044556238 0.042810552 0.029105579 0.026036683 0.022694809 0.019192187,0,1,D_C_43122,D,C,43122,chck_100M
55,11014,"misfire:470:18:there is a one good example of it, however, located on the west side of the gran",470,"there is a one good example of it, however, located on the west side of the gran",14327,2816,26,19,36,26,11014,30,64,0.29056939482688904,0.0007465534727089107,389.21444404048094,153,1400 262 5714 310 11932 419 498 223 2769 228,0.20892921 0.054241616 0.034546468 0.028908011 0.024801718 0.024097502 0.022585323 0.018688034 0.018205453 0.016888676,1,3,D_C_43122,D,C,43122,chck_100M
34,249,misfire:472:2:another kind of muscle being developed by the team converted chemical energy int,472,another kind of muscle being developed by the team converted chemical energy int,48852,4172,26,14,31,21,249,30,54,0.2203710377216339,0.001023444114252925,215.32298115026666,131,2992 228 12053 4356 1439 8992 2991 374 987 8179,0.12282167 0.043995522 0.033268176 0.029936887 0.024986932 0.024739694 0.022736153 0.021050479 0.018152187 0.014596183,1,3,D_C_43122,D,C,43122,chck_100M
42,5039,misfire:472:10:another kind of muscle being developed by the team converted chemical energy int,472,another kind of muscle being developed by the team converted chemical energy int,48852,4172,26,14,31,21,5039,30,54,0.5112336874008179,0.20095506310462952,2.544019939097719,2,388 5039 2992 7506 10297 4080 2282 223 2869 13100,0.42188665 0.20095506 0.076795451 0.034310214 0.023676183 0.013493383 0.012632946 0.0074575404 0.0062801368 0.0055451831,1,2,D_C_43122,D,C,43122,chck_100M
34,4005,misfire:473:1:all that is known of the correlations to its development is that is much more li,473,all that is known of the correlations to its development is that is much more li,20366,6572,26,18,32,25,4005,28,59,0.6131365299224854,1.4036879292689264e-05,43680.40197095812,2319,195 249 1127 212 3896 862 257 989 557 441,0.59825641 0.014505943 0.0096928906 0.0076117562 0.0064045563 0.0062086633 0.0060264412 0.0058788974 0.0043642242 0.0038961426,1,2,D_C_43122,D,C,43122,chck_100M
38,876,misfire:473:5:all that is known of the correlations to its development is that is much more li,473,all that is known of the correlations to its development is that is much more li,20366,6572,26,18,32,25,876,28,59,0.7256284356117249,0.0006975631695240736,1040.233296873743,48,213 16 253 388 2707 516 250 228 231 276,0.61550587 0.057227053 0.036703672 0.021026613 0.019356405 0.017166201 0.013360815 0.012600197 0.012456086 0.010460695,1,4,D_C_43122,D,C,43122,chck_100M
52,1185,"misfire:474:19:this latest finding is not anything to be alarmed about, according to jianli che",474,"this latest finding is not anything to be alarmed about, according to jianli che",29146,6717,26,20,32,28,1185,30,62,0.019933994859457016,0.0016643290873616934,11.977195502276855,33,389 223 523 875 352 1141 11405 3868 276 302,0.34855062 0.23800093 0.085062802 0.032456852 0.031759374 0.029212993 0.027362604 0.014486713 0.014398728 0.013001023,0,1,D_C_43122,D,C,43122,chck_100M
59,1678,"misfire:474:26:this latest finding is not anything to be alarmed about, according to jianli che",474,"this latest finding is not anything to be alarmed about, according to jianli che",29146,6717,26,20,32,28,1678,30,62,0.18848580121994019,0.0013149856822565198,143.3367707065053,86,1195 462 665 213 4643 15860 4052 10164 8531 4720,0.13802668 0.13028097 0.044607833 0.025902955 0.024589553 0.022384496 0.020756146 0.011467069 0.010915295 0.0099956067,0,3,D_C_43122,D,C,43122,chck_100M
40,328,misfire:475:7:bacteria in well water agents may find there are older or rural homes that are s,475,bacteria in well water agents may find there are older or rural homes that are s,35393,7790,26,14,32,17,328,28,51,0.5887516736984253,0.00441946554929018,133.2178443597068,22,231 302 223 419 7826 9536 2282 11779 310 2435,0.26359278 0.26265278 0.09904848 0.039760478 0.028858857 0.022795927 0.022364972 0.013513534 0.0096929912 0.0094891358,1,4,D_C_43122,D,C,43122,chck_100M
45,11589,misfire:475:12:bacteria in well water agents may find there are older or rural homes that are s,475,bacteria in well water agents may find there are older or rural homes that are s,35393,7790,26,14,32,17,11589,28,51,0.029418159276247025,4.015387821709737e-05,732.6355655409864,1725,1672 3834 450 10356 1269 454 938 5319 1888 10847,0.050210837 0.033744827 0.0326108 0.025776511 0.019006645 0.017572323 0.017160498 0.011598143 0.01147509 0.0097829998,0,1,D_C_43122,D,C,43122,chck_100M
40,7841,"misfire:476:9:no time for walk, no wish to stroll or bad weather does not permit… the light of",476,"no time for walk, no wish to stroll or bad weather does not permit… the light of",25431,9418,26,15,30,19,7841,29,51,0.10718053579330444,0.006246565375477076,17.15831490599242,30,13794 668 11389 3348 5197 11545 8270 5666 1808 276,0.060102232 0.057806037 0.041902214 0.034793131 0.032193176 0.026702704 0.023322186 0.01910137 0.018328361 0.017307328,0,2,D_C_43122,D,C,43122,chck_100M
43,12753,"misfire:476:12:no time for walk, no wish to stroll or bad weather does not permit… the light of",476,"no time for walk, no wish to stroll or bad weather does not permit… the light of",25431,9418,26,15,30,19,12753,29,51,0.17140069603919983,0.0016879546456038952,101.54342504734672,26,247 1612 1213 4336 3055 5963 325 938 1297 2669,0.60685587 0.083752371 0.054604113 0.031692252 0.015726972 0.015703399 0.011359639 0.0091539659 0.0083838152 0.0062989444,0,3,D_C_43122,D,C,43122,chck_100M
36,249,"misfire:477:3:in the draft guidelines released thursday, the fda encouraged medical device mak",477,"in the draft guidelines released thursday, the fda encouraged medical device mak",56136,9737,26,14,32,20,249,30,54,0.2088218629360199,4.290044671506621e-05,4867.591806746473,809,2365 4350 250 223 6739 8167 1048 2991 7056 3854,0.15683393 0.031374622 0.031038597 0.027422752 0.026855545 0.024274275 0.019055113 0.01765555 0.015415078 0.014454138,1,2,D_C_43122,D,C,43122,chck_100M
41,11070,"misfire:477:8:in the draft guidelines released thursday, the fda encouraged medical device mak",477,"in the draft guidelines released thursday, the fda encouraged medical device mak",56136,9737,26,14,32,20,11070,30,54,0.022869516164064407,0.0036590700037777424,6.250089815295465,46,4550 14830 3310 7339 3259 2992 424 9396 276 8167,0.08046715 0.040657379 0.039727755 0.036449108 0.035954826 0.034045886 0.030778142 0.027127702 0.022992132 0.021305209,0,0,D_C_43122,D,C,43122,chck_100M
59,9783,"misfire:478:22:suggestions of wide reform were rife, and the principles of the outward unity of",478,"suggestions of wide reform were rife, and the principles of the outward unity of",32502,1105,27,17,36,26,9783,28,64,0.986545979976654,1.7478187146480195e-05,56444.411065556495,112,862 195 334 511 765 231 9734 8179 344 333,0.9799875 0.0033268549 0.0030384953 0.0029012056 0.00070247427 0.000322315 0.00031020446 0.00027225117 0.00020258769 0.00017963086,1,3,D_C_43122,D,C,43122,chck_100M
41,2291,misfire:479:5:the first research into industrial applications was by the general electric comp,479,the first research into industrial applications was by the general electric comp,19882,11277,27,13,35,21,2291,33,58,0.0234915092587471,0.0005741188069805503,40.91750518032226,310,1783 434 5820 1023 8049 1275 1610 213 452 1093,0.024907209 0.019573158 0.018374123 0.018163677 0.015639095 0.01424675 0.01367935 0.012980124 0.011380651 0.011362731,0,1,D_C_43122,D,C,43122,chck_100M
42,10989,misfire:479:6:the first research into industrial applications was by the general electric comp,479,the first research into industrial applications was by the general electric comp,19882,11277,27,13,35,21,10989,33,58,0.09756974875926971,0.0003309172170702368,294.84639579378745,255,641 1650 441 214 231 601 1504 1127 1519 785,0.11809868 0.085795142 0.077514477 0.073776037 0.029934013 0.027843356 0.026971731 0.026427813 0.015559625 0.013186971,0,3,D_C_43122,D,C,43122,chck_100M
47,987,"misfire:480:5:the race was close that year, as both sides resorted to dirtier tactics to defea",480,"the race was close that year, as both sides resorted to dirtier tactics to defea",1894,11750,27,18,41,29,987,35,72,0.023558717221021652,0.0005609426880255342,41.99843892064292,224,4430 228 374 302 424 1682 1439 223 328 3626,0.1091741 0.084064446 0.047114078 0.031955317 0.028074108 0.025933694 0.021886585 0.019536279 0.011199003 0.011039035,0,0,D_C_43122,D,C,43122,chck_100M
48,4796,"misfire:480:6:the race was close that year, as both sides resorted to dirtier tactics to defea",480,"the race was close that year, as both sides resorted to dirtier tactics to defea",1894,11750,27,18,41,29,4796,35,72,0.06592784821987152,0.0015612097922712564,42.22869248338452,94,1563 2940 830 7858 6135 231 276 1142 1125 213,0.061474416 0.051496226 0.049776286 0.030034445 0.02786169 0.027400531 0.024808366 0.023852466 0.019071186 0.015135647,0,2,D_C_43122,D,C,43122,chck_100M
40,14705,"misfire:481:0:add ample amounts of leafy veggies like parsley, lettuce, cabbage, etc, in regul",481,"add ample amounts of leafy veggies like parsley, lettuce, cabbage, etc, in regul",59158,11850,27,14,39,21,14705,35,62,0.18916240334510803,0.0002855590428225696,662.4283422277856,142,3033 2435 409 10902 1788 308 2203 263 5600 739,0.24182214 0.18576492 0.1857495 0.076122761 0.020056067 0.012851548 0.010021815 0.0083592897 0.0069121285 0.0057135019,0,1,D_C_43122,D,C,43122,chck_100M
55,2173,"misfire:481:15:add ample amounts of leafy veggies like parsley, lettuce, cabbage, etc, in regul",481,"add ample amounts of leafy veggies like parsley, lettuce, cabbage, etc, in regul",59158,11850,27,14,39,21,2173,35,62,0.16758643090724945,0.003460589097812772,48.427139475521855,32,328 331 1045 706 3712 3808 2549 5298 4862 4267,0.18640138 0.15838157 0.13358273 0.1061435 0.039196771 0.022251094 0.021338204 0.017154185 0.011486183 0.011296067,0,1,D_C_43122,D,C,43122,chck_100M
37,6171,misfire:482:5:all the organisms including human beings are evolved due to the changes in the g,482,all the organisms including human beings are evolved due to the changes in the g,37207,12487,27,14,31,20,6171,26,53,0.8459142446517944,0.07768624275922775,10.888855151272132,2,2147 6171 7629 6267 2041 11401 6400 5484 5375 7960,0.83496529 0.077686243 0.01036018 0.0056456178 0.0037524663 0.0035718803 0.003335645 0.0032432238 0.0026102595 0.0023402455,1,2,D_C_43122,D,C,43122,chck_100M
44,2170,misfire:482:12:all the organisms including human beings are evolved due to the changes in the g,482,all the organisms including human beings are evolved due to the changes in the g,37207,12487,27,14,31,20,2170,26,53,0.08293146640062332,0.001898178132250905,43.69003361253625,47,13386 2381 10717 13956 12322 1717 2992 8155 4778 10289,0.3215296 0.073085293 0.04748667 0.045332193 0.031039776 0.027801543 0.026977319 0.019778444 0.014821367 0.014111768,0,1,D_C_43122,D,C,43122,chck_100M
39,7537,misfire:483:2:the union was especially successful in its election propaganda within the *pale ,483,the union was especially successful in its election propaganda within the *pale ,57849,15231,27,13,36,17,7537,32,55,0.18553239107131958,0.007372379302978516,25.165877045469244,17,265 8340 2703 10289 3108 262 4430 2299 4108 9661,0.17904721 0.14889343 0.061433069 0.058405343 0.047788672 0.04422323 0.043099586 0.022456812 0.019771157 0.014715238,1,1,D_C_43122,D,C,43122,chck_100M
50,1288,misfire:483:13:the union was especially successful in its election propaganda within the *pale ,483,the union was especially successful in its election propaganda within the *pale ,57849,15231,27,13,36,17,1288,32,55,0.42206698656082153,0.0024047663901001215,175.51267694790468,30,5016 412 903 195 6135 1142 522 554 1190 9976,0.34991315 0.11055867 0.09856011 0.056867972 0.025571605 0.022631563 0.020339224 0.018570026 0.013885074 0.011355375,1,2,D_C_43122,D,C,43122,chck_100M
45,405,"misfire:484:4:plasma, the fourth state of matter, consists of electrons, ions and neutral spec",484,"plasma, the fourth state of matter, consists of electrons, ions and neutral spec",27038,2693,27,18,40,32,405,32,74,0.9756022691726685,1.819383578549605e-05,53622.681916828624,223,2076 9811 1154 9062 9654 1246 6713 5645 1857 196,0.97553265 0.00089790556 0.0005757871 0.00050345028 0.00049654272 0.00046680696 0.0004263827 0.00041168433 0.00030755467 0.00027497415,1,1,D_C_43122,D,C,43122,chck_100M
61,7207,"misfire:484:20:plasma, the fourth state of matter, consists of electrons, ions and neutral spec",484,"plasma, the fourth state of matter, consists of electrons, ions and neutral spec",27038,2693,27,18,40,32,7207,32,74,0.3038032650947571,0.02089058607816696,14.54259176635863,10,228 302 223 1122 2435 331 5072 5113 310 7207,0.15197422 0.110985 0.11095971 0.10377122 0.062970512 0.033228539 0.031144403 0.025904238 0.021590613 0.020890586,1,2,D_C_43122,D,C,43122,chck_100M
34,3804,misfire:485:0:exposure to heat caused by high ambient temperatures will mainly affect employee,485,exposure to heat caused by high ambient temperatures will mainly affect employee,45363,3486,27,14,33,17,3804,32,52,0.008799545466899872,0.00012944074114784598,67.9812660903194,115,308 750 263 5883 688 2292 5241 1507 3894 758,0.63812667 0.1679289 0.057246685 0.010246991 0.0099699218 0.0086486628 0.0082630543 0.0050193775 0.0043054246 0.0040810709,0,1,D_C_43122,D,C,43122,chck_100M
46,214,misfire:485:12:exposure to heat caused by high ambient temperatures will mainly affect employee,485,exposure to heat caused by high ambient temperatures will mainly affect employee,45363,3486,27,14,33,17,214,32,52,0.37225234508514404,0.00043890156666748226,848.1454005999651,60,223 16 276 228 419 231 1122 302 213 1733,0.32046729 0.17884383 0.13839024 0.081655383 0.046672672 0.026036529 0.020591525 0.01445452 0.011933336 0.0079391403,1,3,D_C_43122,D,C,43122,chck_100M
42,2316,"misfire:486:1:three of these were completed in 1872, and two more in 1873, but in that same ye",486,"three of these were completed in 1872, and two more in 1873, but in that same ye",5983,4399,27,17,40,29,2316,32,71,0.42688053846359253,0.0031735971570014954,134.50999523421598,27,522 1662 901 2204 2565 265 424 527 6135 228,0.35143769 0.075887345 0.039209168 0.037350863 0.034080461 0.025303198 0.016694609 0.015561488 0.011710305 0.0096863126,1,4,D_C_43122,D,C,43122,chck_100M
