position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
58,8897,"misfire:271:2:in part, this is because patients with autoimmune myopathies have many of the sa",271,"in part, this is because patients with autoimmune myopathies have many of the sa",25099,6483,33,19,55,39,8897,45,96,0.005081648472696543,0.0011017766082659364,4.612231222347736,104,2020 1196 323 768 11206 2971 475 987 6344 737,0.24320349 0.14284971 0.055146627 0.034882955 0.029429181 0.026387848 0.017524499 0.012740023 0.010934085 0.00955329,0,0,D_V_43122,D,V,43122,chck_80M
69,3243,"misfire:271:13:in part, this is because patients with autoimmune myopathies have many of the sa",271,"in part, this is because patients with autoimmune myopathies have many of the sa",25099,6483,33,19,55,39,3243,45,96,0.6939244866371155,0.0025856783613562584,268.3723145956689,27,328 3014 1918 1266 2313 2133 3440 706 302 629,0.68297505 0.030722346 0.014097691 0.013941767 0.013094343 0.011038527 0.010692124 0.0094219549 0.0089510866 0.0089122783,1,2,D_V_43122,D,V,43122,chck_80M
41,4505,misfire:272:5:ask those groups with the same letter to report to the entire class how alike or,272,ask those groups with the same letter to report to the entire class how alike or,43795,9096,33,15,35,17,4505,30,54,0.1537696272134781,2.6583207727526315e-05,5784.464718840273,1339,790 1252 3680 462 3137 231 4643 511 213 2356,0.21508451 0.10860212 0.091182791 0.019568332 0.017844051 0.017440587 0.016276054 0.013191516 0.012873123 0.012563782,0,3,D_V_43122,D,V,43122,chck_80M
50,5039,misfire:272:14:ask those groups with the same letter to report to the entire class how alike or,272,ask those groups with the same letter to report to the entire class how alike or,43795,9096,33,15,35,17,5039,30,54,0.4591444134712219,0.0003641381044872105,1260.907353043434,129,2863 2282 721 4356 302 4534 629 987 1045 374,0.40411454 0.093413845 0.088416569 0.036066286 0.025983168 0.024561152 0.023726633 0.020861166 0.016623504 0.011956845,1,3,D_V_43122,D,V,43122,chck_80M
47,352,misfire:273:8:these hormones are important because they affect the conduct of every single cel,273,these hormones are important because they affect the conduct of every single cel,51943,9218,33,12,38,16,352,36,56,0.11941220611333847,0.1221017837524414,0.9779726589043449,2,389 352 684 4021 1172 223 523 11405 6233 1141,0.22151841 0.12210178 0.085746363 0.053903617 0.051686805 0.0472284 0.035655614 0.033711791 0.022724643 0.022625472,0,1,D_V_43122,D,V,43122,chck_80M
53,7645,misfire:273:14:these hormones are important because they affect the conduct of every single cel,273,these hormones are important because they affect the conduct of every single cel,51943,9218,33,12,38,16,7645,36,56,0.7429994344711304,0.01139732263982296,65.19069942576196,5,2925 1165 2020 4720 7645 4184 550 5058 13204 3954,0.72672343 0.075241774 0.01474293 0.013767606 0.011397323 0.011255465 0.0076056598 0.0075980984 0.0063967155 0.0063318154,1,2,D_V_43122,D,V,43122,chck_80M
67,4215,misfire:274:15:“kids should be excited - not discouraged.” “the skull in the rock: how a scient,274,“kids should be excited - not discouraged.” “the skull in the rock: how a scient,3711,4426,34,25,51,34,4215,46,87,0.009405042976140976,0.02143438719213009,0.43878291886012766,10,15796 13790 13755 3559 3348 9778 13895 1603 10402 4215,0.29501289 0.096660227 0.038088534 0.033711571 0.033160541 0.024729339 0.024660524 0.023686364 0.022165587 0.021434387,0,0,D_V_43122,D,V,43122,chck_80M
82,2147,misfire:274:30:“kids should be excited - not discouraged.” “the skull in the rock: how a scient,274,“kids should be excited - not discouraged.” “the skull in the rock: how a scient,3711,4426,34,25,51,34,2147,46,87,0.7377627491950989,0.2458237260580063,3.0011860979644056,2,7432 2147 862 511 333 391 2129 1719 195 4779,0.73733306 0.24582373 0.0030102502 0.0025075444 0.00061027246 0.00035334041 0.00028339465 0.00027517157 0.00027294009 0.00025321919,1,2,D_V_43122,D,V,43122,chck_80M
58,605,"misfire:275:15:estonia is a small country with a population of fewer than 1.5 million, but it i",275,"estonia is a small country with a population of fewer than 1.5 million, but it i",60859,7157,34,19,42,31,605,36,75,0.029098793864250183,0.13756099343299866,0.2115337577757697,1,605 9395 9696 4851 901 7869 12666 3998 882 2173,0.13756099 0.04609013 0.036252987 0.027859023 0.022628089 0.019531798 0.015544749 0.015331445 0.015204114 0.012152786,0,0,D_V_43122,D,V,43122,chck_80M
72,1045,"misfire:275:29:estonia is a small country with a population of fewer than 1.5 million, but it i",275,"estonia is a small country with a population of fewer than 1.5 million, but it i",60859,7157,34,19,42,31,1045,36,75,0.7665948867797852,0.00063643220346421,1204.5193228863614,59,903 6121 2320 1190 8905 5688 11002 522 8002 6315,0.76007658 0.020258311 0.013061163 0.0089274766 0.0083446633 0.0069124033 0.005616074 0.0043275487 0.0039134938 0.0038977552,1,1,D_V_43122,D,V,43122,chck_80M
72,2346,"misfire:276:13:in 2005, a company called stellar photonics was working on a precision sound wea",276,"in 2005, a company called stellar photonics was working on a precision sound wea",32815,7466,34,27,58,51,2346,49,111,0.054881952702999115,0.6501766443252563,0.08441083385878125,1,2346 2011 9661 15505 631 2774 11285 10984 5468 14692,0.65017664 0.052653983 0.04545464 0.043922283 0.040777735 0.019589961 0.015743993 0.0092300745 0.0067110714 0.0067057549,0,1,D_V_43122,D,V,43122,chck_80M
48,3922,misfire:277:0:the observed changes are known to affect the physiology and the function of the ,277,the observed changes are known to affect the physiology and the function of the ,20256,9781,34,15,47,27,3922,41,76,0.009867480956017971,0.0007540771621279418,13.08550563734456,243,327 287 3450 1676 1950 2876 1248 4968 10618 10653,0.10470034 0.027935391 0.01853203 0.017566269 0.015413315 0.015180086 0.015084967 0.013631382 0.012517761 0.010923508,0,0,D_V_43122,D,V,43122,chck_80M
73,6273,misfire:277:25:the observed changes are known to affect the physiology and the function of the ,277,the observed changes are known to affect the physiology and the function of the ,20256,9781,34,15,47,27,6273,41,76,0.30738145112991333,0.0017585213063284755,174.79540908814974,64,87 5688 6113 4942 2342 5609 5162 6874 5377 6557,0.29430881 0.13707204 0.020154653 0.014455224 0.01392717 0.01194797 0.011027695 0.010127064 0.0095563522 0.0095482534,1,1,D_V_43122,D,V,43122,chck_80M
47,619,misfire:278:3:a person the court places on probation is under the supervision of a probation o,278,a person the court places on probation is under the supervision of a probation o,33414,11251,35,20,43,31,619,37,76,0.03469599783420563,0.0014962578425183892,23.188515273415657,107,4831 422 2127 414 2648 90 12604 376 291 70,0.016334921 0.016282747 0.014419133 0.014260178 0.0091283768 0.0088384775 0.0087729786 0.0074573341 0.0072745783 0.0072402181,0,1,D_V_43122,D,V,43122,chck_80M
65,5039,misfire:278:21:a person the court places on probation is under the supervision of a probation o,278,a person the court places on probation is under the supervision of a probation o,33414,11251,35,20,43,31,5039,37,76,0.481948584318161,0.13658791780471802,3.5284862092063722,2,2992 5039 276 302 231 2282 5714 228 1122 14416,0.44320208 0.13658792 0.071465433 0.046000559 0.023667566 0.022525309 0.017402176 0.015118192 0.013954187 0.011915245,1,2,D_V_43122,D,V,43122,chck_80M
51,3828,misfire:279:1:this will help ensure that aquatic organisms and pathogens are removed or render,279,this will help ensure that aquatic organisms and pathogens are removed or render,26114,13492,38,22,49,35,3828,43,86,0.4141967296600342,0.00992807187139988,41.71975535886522,14,882 5666 508 3331 9422 3027 360 3459 853 213,0.28259405 0.14893095 0.12722823 0.043326169 0.0252581 0.019987453 0.015740275 0.014874394 0.012089994 0.011978065,1,2,D_V_43122,D,V,43122,chck_80M
82,11954,misfire:279:32:this will help ensure that aquatic organisms and pathogens are removed or render,279,this will help ensure that aquatic organisms and pathogens are removed or render,26114,13492,38,22,49,35,11954,43,86,0.9864636063575745,1.2375223377603106e-05,79712.79194385238,205,700 2478 384 236 1171 230 5383 3144 1193 371,0.98606563 0.00073443103 0.00027912809 0.0002095735 0.00018449979 0.00017871063 0.00017215748 0.0001653511 0.00015554023 0.00014761939,1,1,D_V_43122,D,V,43122,chck_80M
48,3143,"misfire:280:0:in the lower part of the chassis of the robot two small reels are installed, one",280,"in the lower part of the chassis of the robot two small reels are installed, one",31659,16837,38,21,47,29,3143,37,78,0.17018340528011322,0.7820378541946411,0.21761530387217845,1,3143 530 4530 5830 5091 9413 753 1620 1120 359,0.78203785 0.16990028 0.017538004 0.01437632 0.0013555724 0.00084052049 0.00080024096 0.00060797832 0.00054228044 0.00047815935,0,1,D_V_43122,D,V,43122,chck_80M
67,3093,"misfire:280:19:in the lower part of the chassis of the robot two small reels are installed, one",280,"in the lower part of the chassis of the robot two small reels are installed, one",31659,16837,38,21,47,29,3093,37,78,0.7628028988838196,0.0008872865582816303,859.702980693303,36,9119 9038 4338 3598 8036 13191 1020 4691 9125 9114,0.76233643 0.09204679 0.019716745 0.0088280803 0.0044126534 0.0041596275 0.0038886939 0.0028247444 0.0027930178 0.0026260852,1,1,D_V_43122,D,V,43122,chck_80M
63,3284,misfire:281:0:the outcome for people with psychosis and coexisting substance misuse is worse t,281,the outcome for people with psychosis and coexisting substance misuse is worse t,50581,16780,39,20,62,28,3284,41,92,0.005539430771023035,0.7027584314346313,0.007882410972593642,1,3284 7726 5189 13715 2997 14843 605 6427 4245 10995,0.70275843 0.20433442 0.0076767337 0.0072359149 0.0069761206 0.0062078265 0.0054842532 0.0046924604 0.003755949 0.0033982138,0,1,D_V_43122,D,V,43122,chck_80M
83,10312,misfire:281:20:the outcome for people with psychosis and coexisting substance misuse is worse t,281,the outcome for people with psychosis and coexisting substance misuse is worse t,50581,16780,39,20,62,28,10312,41,92,0.4737478196620941,0.005937525071203709,79.78876955984822,16,441 1650 1045 13165 785 882 6167 2053 357 87,0.45812142 0.026756244 0.026414353 0.025916105 0.019305831 0.012841031 0.011980508 0.0097205695 0.0087624537 0.0081534032,1,1,D_V_43122,D,V,43122,chck_80M
80,992,"misfire:282:25:in japan, most of the damage was actually inflicted by the subsequent tsunami, j",282,"in japan, most of the damage was actually inflicted by the subsequent tsunami, j",25323,283,40,19,54,33,992,44,89,0.3674722909927368,0.0025624490808695555,143.40667049197978,43,731 412 388 250 231 302 2276 1521 644 6959,0.12217727 0.095606275 0.074319974 0.069887243 0.061913647 0.042076975 0.040039275 0.036133409 0.036088642 0.021765305,1,5,D_V_43122,D,V,43122,chck_80M
67,4516,misfire:283:9:mager (an influential writer in the training and education field) held that an i,283,mager (an influential writer in the training and education field) held that an i,49266,14411,41,19,57,34,4516,48,93,0.07421555370092392,0.07921742647886276,0.9368589336934157,2,7410 4516 3339 4350 1969 897 7879 7776 4500 2617,0.12110115 0.079217426 0.073379725 0.068505861 0.060920089 0.038265456 0.034612481 0.022443671 0.019265627 0.016180886,0,1,D_V_43122,D,V,43122,chck_80M
84,409,misfire:283:26:mager (an influential writer in the training and education field) held that an i,283,mager (an influential writer in the training and education field) held that an i,49266,14411,41,19,57,34,409,48,93,0.9213300347328186,0.0010393114062026143,886.4812117276089,17,213 419 223 16 276 482 231 253 412 354,0.87066895 0.029898964 0.019380054 0.012952345 0.0099488813 0.004932052 0.0043595452 0.0042883437 0.0041863611 0.0040435339,1,6,D_V_43122,D,V,43122,chck_80M
53,853,"misfire:284:2:for me, it is important that other kids can see us indian kids as the same with ",284,"for me, it is important that other kids can see us indian kids as the same with ",24473,14456,41,21,50,27,853,44,79,0.7438424825668335,0.010369560681283474,71.7332686918387,6,360 508 768 764 1771 853 2512 9382 539 882,0.73868078 0.051454969 0.033834513 0.030270312 0.023958376 0.010369561 0.0086209858 0.0066951425 0.0063880924 0.0057789101,1,1,D_V_43122,D,V,43122,chck_80M
72,612,"misfire:284:21:for me, it is important that other kids can see us indian kids as the same with ",284,"for me, it is important that other kids can see us indian kids as the same with ",24473,14456,41,21,50,27,612,44,79,0.45476436614990234,0.00035851047141477466,1268.4827987179426,156,684 571 253 1278 714 3896 310 529 16 1172,0.37147346 0.13050893 0.035627238 0.021560082 0.019001391 0.017110838 0.016172985 0.014855155 0.012530727 0.011136368,1,5,D_V_43122,D,V,43122,chck_80M
57,11302,"misfire:285:0:in addition, the previously mentioned researchers have reported that when the me",285,"in addition, the previously mentioned researchers have reported that when the me",47500,962,42,21,56,30,11302,49,88,0.009472189471125603,0.6000790596008301,0.015784902538386294,1,11302 5368 750 216 739 10544 308 13715 263 8809,0.60007906 0.17457317 0.023418412 0.017641896 0.015594567 0.011704824 0.010054849 0.0095094042 0.0086527821 0.008252237,0,0,D_V_43122,D,V,43122,chck_80M
82,1510,"misfire:285:25:in addition, the previously mentioned researchers have reported that when the me",285,"in addition, the previously mentioned researchers have reported that when the me",47500,962,42,21,56,30,1510,49,88,0.9161934852600098,0.0014379734639078379,637.1421366637474,10,587 212 87 378 394 1576 219 895 1874 1510,0.90866429 0.019177131 0.0065003745 0.0041465499 0.002685243 0.0019329151 0.0018412108 0.0016791471 0.0015399097 0.0014379735,1,2,D_V_43122,D,V,43122,chck_80M
57,4148,"misfire:286:0:the more fronts a military is coping with, the harder it is to handle the strate",286,"the more fronts a military is coping with, the harder it is to handle the strate",8076,13504,44,17,56,28,4148,44,86,0.01611347123980522,0.30586734414100647,0.05268124089891998,1,4148 4517 2203 3558 11647 11173 14145 3483 3143 308,0.30586734 0.19104235 0.036151841 0.028149525 0.026319368 0.025592281 0.023317756 0.021159623 0.020096024 0.015327769,0,1,D_V_43122,D,V,43122,chck_80M
74,2693,"misfire:286:17:the more fronts a military is coping with, the harder it is to handle the strate",286,"the more fronts a military is coping with, the harder it is to handle the strate",8076,13504,44,17,56,28,2693,44,86,0.061941687017679214,2.7988240617560223e-05,2213.1325746433704,1658,4004 3123 4165 1195 5733 2918 2045 4098 7712 3330,0.076631822 0.062988989 0.029621728 0.023631144 0.022900073 0.020659033 0.02063391 0.020061594 0.020012772 0.013998559,0,2,D_V_43122,D,V,43122,chck_80M
64,932,misfire:287:6:presbyopia is sometimes known as ‘short-arm syndrome’ and the main symptom is di,287,presbyopia is sometimes known as ‘short-arm syndrome’ and the main symptom is di,35477,14727,44,21,57,34,932,48,93,0.28324705362319946,0.21938471496105194,1.2910974844965166,1,932 1196 192 231 310 5583 987 4077 2282 409,0.21938471 0.091327041 0.071667485 0.056169793 0.038529459 0.03359808 0.023135088 0.020995285 0.0167173 0.012950297,0,4,D_V_43122,D,V,43122,chck_80M
