sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r1683_s03,gutenberg,920001683,1683,14,160,452,523,isolation,with_special,True,21,6,False,21,0,4.833333333333333,0,4.833333333333333,0_edge_token;4-7;4-7;4-7;8-15;4-7,7.596900939941406,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1688_s07,gutenberg,920001688,1688,22,160,840,976,isolation,with_special,True,27,6,False,27,0,2.6666666666666665,0,2.6666666666666665,0_edge_token;1;8-15;4-7;1;0_edge_token,4.729628086090088,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1694_s01,gutenberg,920001694,1694,38,160,100,321,isolation,with_special,True,54,3,False,54,0,11.666666666666666,0,11.666666666666666,8-15;16+;0_edge_token,0.1764175444841385,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1699_s03,gutenberg,920001699,1699,44,160,302,548,isolation,with_special,True,59,8,False,59,5,14.5,5,14.5,4-7;8-15;8-15;16+;16+;16+;8-15;8-15,3.1625454425811768,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1709_s04,gutenberg,920001709,1709,8,160,614,652,isolation,with_special,True,11,1,False,11,2,2.0,2,2.0,2-3,9.96902084350586,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1716_s02,gutenberg,920001716,1716,12,160,291,344,isolation,with_special,True,16,3,False,16,1,3.3333333333333335,1,3.3333333333333335,4-7;2-3;1,3.2369632720947266,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1722_s04,gutenberg,920001722,1722,22,160,554,670,isolation,with_special,True,30,4,False,30,6,10.25,6,10.25,4-7;8-15;8-15;8-15,1.3011605739593506,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1738_s02,gutenberg,920001738,1738,21,160,297,404,isolation,with_special,True,30,7,False,30,0,6.142857142857143,0,6.142857142857143,1;4-7;8-15;8-15;8-15;1;0_edge_token,4.924809455871582,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1750_s03,gutenberg,920001750,1750,24,160,609,757,isolation,with_special,True,38,2,False,38,13,13.5,13,13.5,8-15;8-15,5.006335258483887,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1756_s06,gutenberg,920001756,1756,14,160,658,741,isolation,with_special,True,22,1,False,22,5,5.0,5,5.0,4-7,4.7948198318481445,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1757_s05,gutenberg,920001757,1757,14,160,463,545,isolation,with_special,True,21,2,False,21,1,3.5,1,3.5,4-7;1,3.067333221435547,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1760_s05,gutenberg,920001760,1760,16,160,630,719,isolation,with_special,True,25,3,False,25,8,9.0,8,9.0,8-15;8-15;8-15,8.987875938415527,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1764_s01,gutenberg,920001764,1764,45,160,145,394,isolation,with_special,True,65,6,False,65,0,14.166666666666666,0,14.166666666666666,8-15;16+;16+;16+;1;0_edge_token,2.918083429336548,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1771_s06,gutenberg,920001771,1771,9,160,766,813,isolation,with_special,True,14,1,False,14,0,0.0,0,0.0,0_edge_token,9.786590576171875,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1778_s01,gutenberg,920001778,1778,11,160,97,147,isolation,with_special,True,15,2,False,15,4,4.5,4,4.5,4-7;4-7,3.08870792388916,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1779_s02,gutenberg,920001779,1779,21,160,107,228,isolation,with_special,True,32,6,False,32,1,7.666666666666667,1,7.666666666666667,1;4-7;4-7;8-15;8-15;8-15,5.540572643280029,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1781_s01,gutenberg,920001781,1781,11,160,176,240,isolation,with_special,True,18,2,False,18,2,5.0,2,5.0,8-15;2-3,4.267914295196533,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1783_s00,gutenberg,920001783,1783,22,160,0,132,isolation,with_special,True,31,4,False,31,2,7.0,2,7.0,2-3;4-7;4-7;8-15,8.173775672912598,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1797_s06,gutenberg,920001797,1797,8,160,646,694,isolation,with_special,True,10,1,False,10,0,0.0,0,0.0,0_edge_token,0.01255571935325861,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1800_s05,gutenberg,920001800,1800,17,160,567,662,isolation,with_special,True,23,1,False,23,3,3.0,3,3.0,2-3,0.39671462774276733,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1802_s07,gutenberg,920001802,1802,11,160,796,842,isolation,with_special,True,14,5,False,14,2,3.6,2,3.6,2-3;4-7;4-7;4-7;2-3,6.2636919021606445,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1820_s00,gutenberg,920001820,1820,14,160,0,98,isolation,with_special,True,24,6,False,24,1,5.833333333333333,1,5.833333333333333,4-7;4-7;4-7;8-15;4-7;1,6.332820892333984,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1821_s02,gutenberg,920001821,1821,21,160,474,579,isolation,with_special,True,29,5,False,29,3,6.6,3,6.6,2-3;4-7;4-7;8-15;8-15,6.195396423339844,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1831_s01,gutenberg,920001831,1831,20,160,175,285,isolation,with_special,True,30,7,False,30,2,6.142857142857143,2,6.142857142857143,2-3;2-3;4-7;8-15;8-15;4-7;4-7,5.548604488372803,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1839_s06,gutenberg,920001839,1839,12,160,835,898,isolation,with_special,True,13,1,False,13,4,4.0,4,4.0,4-7,0.032543689012527466,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1840_s05,gutenberg,920001840,1840,21,160,488,606,isolation,with_special,True,35,3,False,35,0,8.666666666666666,0,8.666666666666666,8-15;8-15;0_edge_token,3.084670305252075,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1848_s06,gutenberg,920001848,1848,15,160,529,626,isolation,with_special,True,25,7,False,25,1,4.857142857142857,1,4.857142857142857,1;2-3;4-7;4-7;8-15;8-15;4-7,4.311799049377441,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1858_s06,gutenberg,920001858,1858,21,160,565,687,isolation,with_special,True,36,6,False,36,0,11.333333333333334,0,11.333333333333334,0_edge_token;8-15;8-15;16+;16+;4-7,9.795489311218262,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1863_s07,gutenberg,920001863,1863,20,160,804,915,isolation,with_special,True,23,3,False,23,2,5.333333333333333,2,5.333333333333333,2-3;4-7;8-15,0.12196564674377441,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1866_s07,gutenberg,920001866,1866,8,160,663,702,isolation,with_special,True,10,1,False,10,0,0.0,0,0.0,0_edge_token,7.30277681350708,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1869_s01,gutenberg,920001869,1869,21,160,96,212,isolation,with_special,True,27,2,False,27,3,7.0,3,7.0,8-15;2-3,6.705263614654541,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1870_s02,gutenberg,920001870,1870,31,160,104,257,isolation,with_special,True,35,5,False,35,1,5.6,1,5.6,1;2-3;8-15;8-15;1,3.4898955821990967,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1881_s00,gutenberg,920001881,1881,9,160,0,50,isolation,with_special,True,14,6,False,14,1,3.6666666666666665,1,3.6666666666666665,1;2-3;4-7;4-7;4-7;2-3,3.5776538848876953,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1881_s05,gutenberg,920001881,1881,10,160,544,600,isolation,with_special,True,15,1,False,15,0,0.0,0,0.0,0_edge_token,2.6506807804107666,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1887_s01,gutenberg,920001887,1887,33,160,189,372,isolation,with_special,True,47,6,False,47,1,11.666666666666666,1,11.666666666666666,1;8-15;8-15;16+;8-15;8-15,3.2093241214752197,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1899_s00,open_subtitles,920001899,1899,16,160,69,153,isolation,with_special,True,25,2,False,25,6,6.5,6,6.5,4-7;4-7,5.583442211151123,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1911_s03,open_subtitles,920001911,1911,17,160,236,316,isolation,with_special,True,22,2,False,22,4,6.0,4,6.0,8-15;4-7,4.512936115264893,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1920_s04,open_subtitles,920001920,1920,9,160,305,349,isolation,with_special,True,11,1,False,11,0,0.0,0,0.0,0_edge_token,3.5329880714416504,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1922_s01,open_subtitles,920001922,1922,8,160,716,757,isolation,with_special,True,11,2,False,11,1,2.0,1,2.0,1;2-3,6.081222057342529,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1925_s03,open_subtitles,920001925,1925,13,160,423,484,isolation,with_special,True,16,2,False,16,4,5.5,4,5.5,4-7;4-7,1.804007887840271,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1940_s01,open_subtitles,920001940,1940,11,160,206,259,isolation,with_special,True,15,1,False,15,3,3.0,3,3.0,2-3,9.978459358215332,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1940_s04,open_subtitles,920001940,1940,10,160,795,839,isolation,with_special,True,12,3,False,12,1,2.0,1,2.0,2-3;2-3;1,7.91485071182251,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1959_s00,open_subtitles,920001959,1959,11,160,6,77,isolation,with_special,True,16,4,False,16,4,6.0,4,6.0,4-7;4-7;4-7;4-7,4.664235591888428,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1959_s02,open_subtitles,920001959,1959,10,160,196,248,isolation,with_special,True,13,2,False,13,0,0.5,0,0.5,0_edge_token;1,5.891386985778809,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1962_s02,open_subtitles,920001962,1962,12,160,104,159,isolation,with_special,True,15,3,False,15,1,3.3333333333333335,1,3.3333333333333335,2-3;4-7;1,3.9843368530273438,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1977_s03,open_subtitles,920001977,1977,12,160,569,633,isolation,with_special,True,14,1,False,14,2,2.0,2,2.0,2-3,8.501709938049316,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1988_s00,open_subtitles,920001988,1988,9,160,0,44,isolation,with_special,True,13,3,False,13,0,3.3333333333333335,0,3.3333333333333335,4-7;4-7;0_edge_token,3.6436526775360107,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1989_s03,open_subtitles,920001989,1989,10,160,547,588,isolation,with_special,True,12,2,False,12,0,1.5,0,1.5,2-3;0_edge_token,2.205268383026123,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1991_s00,open_subtitles,920001991,1991,13,160,129,195,isolation,with_special,True,19,4,False,19,0,2.75,0,2.75,0_edge_token;4-7;4-7;0_edge_token,5.3678669929504395,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1992_s06,open_subtitles,920001992,1992,9,160,572,621,isolation,with_special,True,11,1,False,11,0,0.0,0,0.0,0_edge_token,1.336521029472351,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1998_s01,open_subtitles,920001998,1998,9,160,221,284,isolation,with_special,True,16,2,False,16,2,2.5,2,2.5,2-3;2-3,6.77506160736084,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2000_s05,open_subtitles,920002000,2000,11,160,695,750,isolation,with_special,True,13,2,False,13,1,2.0,1,2.0,1;2-3,0.00933155883103609,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
