set,pair_id,source,example_id,present,original_words,rewrite_words,pair_words,replacement_count_dose21,replacement_count_dose25
dose21,dose56_rw2s0_013436,childes,8807,True,18,22,40,0,0
dose21,dose56_rw2s1_022141,simple_wiki,54694,True,25,28,53,1,2
dose21,dose56_rw2s0_014770,simple_wiki,53233,False,26,24,50,0,0
dose21,dose56_rw2s0_002860,simple_wiki,61698,False,18,21,39,0,0
dose21,dose56_rw_006857,open_subtitles,43889,True,14,16,30,1,1
dose21,dose56_rw2s0_012522,open_subtitles,41925,True,19,17,36,0,1
dose21,dose56_rw2s1_014183,gutenberg,28175,True,31,24,55,1,2
dose21,dose56_rw2s0_027320,simple_wiki,55079,True,21,20,41,1,1
dose21,dose56_rw2s0_014175,gutenberg,29410,True,21,16,37,0,0
dose21,dose56_rw2s1_025266,gutenberg,25794,True,26,27,53,1,1
dose21,dose56_rw2s1_015060,gutenberg,29578,False,30,28,58,0,0
dose21,dose56_rw2s1_000955,childes,7702,True,19,20,39,0,1
dose21,dose56_rw2s0_022296,gutenberg,37593,True,20,19,39,1,1
dose21,dose56_rw2s1_006420,gutenberg,34953,False,43,38,81,0,0
dose21,dose56_rw_026022,simple_wiki,57389,True,21,20,41,0,0
dose21,dose56_rw_022518,simple_wiki,53481,True,15,13,28,0,0
dose21,dose56_rw2s1_027223,gutenberg,32594,True,22,24,46,1,1
dose21,dose56_rw2s1_006389,simple_wiki,59822,True,22,23,45,1,1
dose21,dose56_rw_036904,childes,11663,True,17,17,34,2,3
dose21,dose56_rw2s0_016513,gutenberg,26499,True,21,17,38,0,0
dose21,dose56_rw_021265,childes,11762,True,15,12,27,1,2
dose21,dose56_rw2s0_021838,bnc_spoken,844,True,24,19,43,0,0
dose21,dose56_rw2s0_013581,gutenberg,33494,True,27,28,55,0,0
dose21,dose56_rw_008179,childes,18344,True,29,25,54,1,1
dose21,dose56_rw2s0_014929,open_subtitles,45977,True,25,23,48,0,0
dose21,dose56_rw2s1_011715,bnc_spoken,138,False,50,37,87,0,0
dose21,dose56_rw2s1_029290,bnc_spoken,4373,True,37,27,64,3,3
dose21,dose56_rw_037069,childes,15740,True,15,17,32,0,2
dose21,dose56_rw2s0_004726,bnc_spoken,3581,True,39,36,75,2,2
dose21,dose56_rw_011099,gutenberg,32093,False,15,14,29,0,0
dose21,dose56_rw2s1_030202,gutenberg,32921,True,20,16,36,0,1
dose21,dose56_rw2s1_008814,gutenberg,32323,True,51,37,88,0,0
dose21,dose56_rw2s1_025599,simple_wiki,54408,True,24,23,47,0,1
dose21,dose56_rw2s0_014323,bnc_spoken,1220,True,22,19,41,0,0
dose21,dose56_rw2s0_000978,gutenberg,34089,True,18,19,37,1,1
dose21,dose56_rw2s0_005610,bnc_spoken,4440,True,20,22,42,0,0
dose21,dose56_rw2s0_002434,gutenberg,25352,False,53,55,108,0,0
dose21,dose56_rw_041093,childes,17018,True,19,19,38,2,3
dose21,dose56_rw2s1_006559,gutenberg,35782,True,20,25,45,0,0
dose21,dose56_rw2s0_012542,gutenberg,31057,True,19,22,41,2,3
dose21,dose56_rw2s1_020763,gutenberg,36948,True,26,25,51,0,0
dose21,dose56_rw2s0_009043,bnc_spoken,1932,False,24,15,39,0,0
dose21,dose56_rw2s0_016308,childes,13760,True,18,15,33,0,0
dose21,dose56_rw2s0_018451,gutenberg,30128,True,35,29,64,0,2
dose21,dose56_rw_016047,childes,11520,True,19,17,36,2,2
dose21,dose56_rw2s1_000883,gutenberg,26356,False,26,29,55,0,0
dose21,dose56_rw2s1_003371,open_subtitles,48078,True,21,16,37,0,0
dose21,dose56_rw2s0_029746,gutenberg,31490,True,27,25,52,0,1
dose21,dose56_rw2s1_000802,childes,15927,True,36,30,66,0,2
dose21,dose56_rw2s0_016744,gutenberg,38493,False,38,33,71,0,0
dose21,dose56_rw2s1_025398,gutenberg,34588,True,21,20,41,0,1
dose21,dose56_rw2s0_014516,gutenberg,33812,True,20,15,35,3,3
dose21,dose56_rw2s0_021886,childes,5834,True,19,21,40,0,2
dose21,dose56_rw_013157,bnc_spoken,3948,True,14,17,31,0,0
dose21,dose56_rw_002743,childes,6339,True,15,16,31,0,1
dose21,dose56_rw2s1_010446,switchboard,62367,True,36,29,65,0,1
dose21,dose56_rw2s1_031398,childes,14325,True,27,24,51,2,3
dose21,dose56_rw2s0_015105,gutenberg,23491,True,25,23,48,2,2
dose21,dose56_rw2s0_011331,gutenberg,32480,True,51,36,87,2,2
dose21,dose56_rw2s1_029696,gutenberg,37029,True,18,19,37,0,0
dose21,dose56_rw2s1_019182,childes,10799,True,20,21,41,0,1
dose21,dose56_rw2s0_013606,childes,10083,True,21,20,41,2,2
dose21,dose56_rw2s0_028673,gutenberg,31948,True,32,36,68,0,1
dose21,dose56_rw2s1_013332,gutenberg,23185,True,22,19,41,0,1
dose21,dose56_rw2s0_021642,simple_wiki,61817,False,29,32,61,0,0
dose21,dose56_rw2s0_017960,gutenberg,26929,True,29,22,51,1,1
dose21,dose56_rw2s1_024790,gutenberg,28558,True,39,32,71,0,1
dose21,dose56_rw_042004,childes,21619,True,15,13,28,1,1
dose21,dose56_rw2s1_014475,bnc_spoken,3857,False,45,38,83,0,0
dose21,dose56_rw2s1_024476,gutenberg,37276,True,22,23,45,2,4
dose21,dose56_rw2s1_005619,switchboard,62350,True,20,15,35,1,3
dose21,dose56_rw2s1_004085,gutenberg,26756,True,23,23,46,1,2
dose21,dose56_rw2s0_021284,simple_wiki,61551,True,19,20,39,1,1
dose21,dose56_rw_005839,simple_wiki,56771,True,15,20,35,3,3
dose21,dose56_rw2s0_017226,childes,9383,True,20,19,39,1,1
dose21,dose56_rw2s0_003844,gutenberg,26646,True,18,21,39,0,1
dose21,dose56_rw2s1_014284,gutenberg,31602,True,24,24,48,1,2
dose21,dose56_rw2s0_011121,open_subtitles,40827,True,26,27,53,1,1
dose21,dose56_rw2s1_019435,gutenberg,25955,True,18,19,37,0,0
dose21,dose56_rw2s0_026036,gutenberg,35621,True,20,19,39,0,0
dose21,dose56_rw2s1_011895,simple_wiki,58286,True,24,23,47,0,0
dose21,dose56_rw2s1_015926,gutenberg,24197,True,23,22,45,0,2
dose21,dose56_rw_043633,childes,19865,False,13,12,25,0,0
dose21,dose56_rw_036123,childes,15630,True,13,13,26,1,1
dose21,dose56_rw_000925,childes,10782,True,12,16,28,1,4
dose21,dose56_rw_010427,childes,10932,True,13,17,30,1,1
dose21,dose56_rw2s0_007505,gutenberg,24819,True,26,29,55,0,0
dose21,dose56_rw2s1_019891,childes,19676,True,27,23,50,0,0
dose21,dose56_rw2s0_009165,gutenberg,34042,True,18,18,36,0,2
dose21,dose56_rw2s1_024282,bnc_spoken,4391,True,26,28,54,1,4
dose21,dose56_rw2s1_022471,simple_wiki,57291,False,23,25,48,0,0
dose21,dose56_rw2s1_022985,gutenberg,28369,True,26,27,53,0,1
dose21,dose56_rw2s1_031142,gutenberg,37701,True,44,43,87,0,1
dose21,dose56_rw2s1_023649,bnc_spoken,85,True,20,22,42,0,0
dose21,dose56_rw2s1_008088,gutenberg,37542,True,30,29,59,1,3
dose21,dose56_rw_036541,childes,14808,True,20,25,45,1,2
dose21,dose56_rw2s1_019756,bnc_spoken,2065,True,31,33,64,1,2
dose21,dose56_rw2s0_022925,gutenberg,35909,False,23,22,45,0,0
dose21,dose56_rw_018372,childes,19803,True,13,12,25,1,1
dose21,dose56_rw_038661,childes,19198,True,14,18,32,0,3
dose21,dose56_rw2s0_004933,gutenberg,26852,True,39,39,78,0,2
dose21,dose56_rw2s1_014612,simple_wiki,61563,True,18,16,34,0,2
dose21,dose56_rw_015821,childes,15413,True,13,12,25,0,0
dose21,dose56_rw2s0_009146,childes,20020,True,49,37,86,2,2
dose21,dose56_rw2s1_032588,bnc_spoken,34,True,25,24,49,0,0
dose21,dose56_rw2s1_013521,gutenberg,31219,False,29,31,60,0,0
dose21,dose56_rw2s1_000599,simple_wiki,58706,False,23,22,45,0,0
dose21,dose56_rw_040247,childes,19323,True,15,16,31,2,2
dose21,dose56_rw2s1_011597,simple_wiki,57162,True,21,20,41,0,1
dose21,dose56_rw2s0_004381,simple_wiki,59577,False,21,23,44,0,0
dose21,dose56_rw2s1_022219,gutenberg,36369,True,51,53,104,0,0
dose21,dose56_rw2s1_005205,gutenberg,27884,True,25,24,49,1,1
dose21,dose56_rw2s0_020847,bnc_spoken,1733,True,42,34,76,0,1
dose21,dose56_rw_040078,open_subtitles,38750,True,12,14,26,1,2
dose21,dose56_rw2s1_018519,open_subtitles,38915,True,19,19,38,1,1
dose21,dose56_rw2s1_003007,gutenberg,32492,True,26,27,53,1,1
dose21,dose56_rw2s1_018499,bnc_spoken,3299,True,18,16,34,1,1
dose21,dose56_rw2s0_012382,gutenberg,36610,True,21,20,41,1,1
dose21,dose56_rw_044535,childes,17131,True,13,15,28,0,0
dose21,dose56_rw2s1_014065,simple_wiki,59428,True,26,25,51,0,0
dose21,dose56_rw2s0_022650,gutenberg,26516,False,19,16,35,0,0
dose21,dose56_rw_033005,bnc_spoken,1196,False,24,21,45,0,0
dose21,dose56_rw2s1_030882,bnc_spoken,4522,True,18,16,34,0,0
dose21,dose56_rw2s0_021410,gutenberg,24675,True,24,19,43,2,2
dose21,dose56_rw2s0_003223,gutenberg,28285,False,41,37,78,0,0
dose21,dose56_rw2s0_004634,gutenberg,34332,False,18,20,38,0,0
dose21,dose56_rw2s1_020546,open_subtitles,40784,True,19,16,35,0,0
dose21,dose56_rw_026470,open_subtitles,49284,True,14,15,29,0,0
dose21,dose56_rw2s1_023911,bnc_spoken,1980,True,26,22,48,0,1
dose21,dose56_rw2s0_023952,open_subtitles,45153,False,22,25,47,0,0
dose21,dose56_rw2s1_022820,simple_wiki,57712,False,20,23,43,0,0
dose21,dose56_rw2s1_011752,gutenberg,32937,True,25,27,52,1,2
dose21,dose56_rw2s0_007633,gutenberg,31700,True,28,27,55,0,1
dose21,dose56_rw2s1_026643,simple_wiki,56929,True,18,20,38,0,0
dose21,dose56_rw2s0_010417,open_subtitles,40480,False,22,28,50,0,0
dose21,dose56_rw2s1_014212,gutenberg,37684,True,44,37,81,1,2
dose21,dose56_rw2s0_025230,gutenberg,28126,True,18,21,39,0,0
dose21,dose56_rw2s0_006204,gutenberg,31507,True,19,18,37,1,1
dose21,dose56_rw_036111,childes,19763,True,14,15,29,0,0
dose21,dose56_rw2s0_005449,simple_wiki,62241,False,19,21,40,0,0
dose21,dose56_rw_012373,childes,9946,True,18,20,38,1,1
dose21,dose56_rw2s1_019629,bnc_spoken,3794,True,29,29,58,0,0
dose21,dose56_rw_038391,childes,9001,True,15,17,32,1,1
dose21,dose56_rw2s1_005486,gutenberg,27842,False,34,29,63,0,0
dose21,dose56_rw2s1_018944,gutenberg,36819,True,18,19,37,0,1
dose21,dose56_rw_021391,open_subtitles,43754,True,15,14,29,1,1
dose21,dose56_rw2s0_027921,gutenberg,32438,True,37,25,62,0,0
dose21,dose56_rw2s1_029845,switchboard,62366,True,25,25,50,0,0
dose21,dose56_rw2s1_014830,bnc_spoken,1758,False,20,22,42,0,0
dose21,dose56_rw2s1_019825,gutenberg,36231,True,54,42,96,1,1
dose21,dose56_rw2s0_019882,gutenberg,36404,True,39,35,74,1,1
dose21,dose56_rw_042296,childes,9798,True,16,16,32,1,1
dose21,dose56_rw2s0_025239,gutenberg,28674,True,23,28,51,0,0
dose21,dose56_rw2s0_021465,gutenberg,31728,True,22,23,45,0,1
dose21,dose56_rw2s0_009950,gutenberg,23964,True,34,34,68,1,1
dose21,dose56_rw2s0_015602,gutenberg,29683,True,24,25,49,0,0
dose21,dose56_rw2s1_013101,open_subtitles,39926,True,37,36,73,1,2
dose21,dose56_rw2s1_003743,gutenberg,32127,False,35,35,70,0,0
dose21,dose56_rw_029910,childes,7282,True,14,12,26,1,1
dose21,dose56_rw2s0_024738,gutenberg,24990,True,19,15,34,0,0
dose21,dose56_rw_000708,open_subtitles,41192,True,12,13,25,0,0
dose21,dose56_rw_015558,open_subtitles,44264,True,22,27,49,0,0
dose21,dose56_rw2s1_007024,gutenberg,31935,True,22,28,50,0,0
dose21,dose56_rw2s0_031640,simple_wiki,57978,False,21,22,43,0,0
dose21,dose56_rw2s1_000833,simple_wiki,59972,False,24,25,49,0,0
dose21,dose56_rw2s0_024808,gutenberg,25114,False,24,24,48,0,0
dose21,dose56_rw2s1_026503,childes,18414,True,24,22,46,2,2
dose21,dose56_rw2s1_031536,gutenberg,35020,True,20,22,42,2,2
dose21,dose56_rw2s0_024077,gutenberg,34578,True,18,20,38,1,3
dose21,dose56_rw2s0_000063,gutenberg,33302,False,18,20,38,0,0
dose21,dose56_rw2s0_024571,gutenberg,30450,True,32,31,63,1,3
dose21,dose56_rw2s0_008642,childes,9232,True,19,19,38,2,3
dose21,dose56_rw_014734,gutenberg,37830,True,19,20,39,1,1
dose21,dose56_rw2s1_004514,gutenberg,27742,True,19,19,38,0,0
dose21,dose56_rw2s1_026426,switchboard,62361,True,29,25,54,1,3
dose21,dose56_rw_032852,childes,17156,True,12,14,26,1,3
dose21,dose56_rw2s0_015098,gutenberg,27333,True,22,24,46,0,2
dose21,dose56_rw2s1_001211,open_subtitles,40868,True,24,19,43,1,2
dose21,dose56_rw_043946,childes,12417,True,18,20,38,1,2
dose21,dose56_rw2s1_032407,simple_wiki,53793,True,20,21,41,2,3
dose21,dose56_rw2s0_014642,simple_wiki,59488,True,26,26,52,0,0
dose21,dose56_rw2s0_027433,simple_wiki,54789,True,18,21,39,0,0
dose21,dose56_rw2s0_027469,gutenberg,22826,True,31,23,54,1,3
dose21,dose56_rw2s1_005361,gutenberg,27189,True,21,20,41,0,1
dose21,dose56_rw2s1_025105,simple_wiki,57345,False,19,21,40,0,0
dose21,dose56_rw2s1_031450,gutenberg,26143,True,25,25,50,2,2
dose21,dose56_rw2s1_025372,gutenberg,23168,True,36,35,71,0,0
dose21,dose56_rw_022399,childes,19460,True,17,21,38,1,3
dose21,dose56_rw2s1_026809,gutenberg,26113,False,37,37,74,0,0
dose21,dose56_rw2s1_023395,simple_wiki,58749,False,18,17,35,0,0
dose21,dose56_rw_037882,childes,16760,True,14,17,31,1,1
dose21,dose56_rw2s0_014212,bnc_spoken,333,False,19,17,36,0,0
dose21,dose56_rw2s1_029889,bnc_spoken,474,True,41,26,67,2,3
dose21,dose56_rw2s0_002663,gutenberg,30855,True,23,23,46,0,1
dose21,dose56_rw2s1_010517,gutenberg,31835,True,31,28,59,1,4
dose21,dose56_rw2s0_021246,gutenberg,34516,True,27,22,49,1,1
dose21,dose56_rw2s1_001751,gutenberg,38404,False,22,22,44,0,0
dose21,dose56_rw_043567,childes,13428,True,13,13,26,1,1
dose21,dose56_rw2s0_016055,gutenberg,23249,True,21,19,40,1,1
dose21,dose56_rw2s1_018795,gutenberg,28036,False,35,34,69,0,0
dose21,dose56_rw2s1_020239,open_subtitles,45389,True,19,21,40,0,1
dose21,dose56_rw2s1_008280,simple_wiki,54268,True,46,46,92,0,1
dose21,dose56_rw2s1_001106,bnc_spoken,4285,False,45,34,79,0,0
dose21,dose56_rw2s0_013710,bnc_spoken,1902,True,23,19,42,0,2
dose21,dose56_rw2s0_029825,gutenberg,33943,True,21,20,41,1,2
dose21,dose56_rw2s1_028629,gutenberg,34762,True,22,26,48,1,2
dose21,dose56_rw2s0_028324,open_subtitles,39484,True,21,21,42,1,5
dose21,dose56_rw_043030,childes,9412,True,12,16,28,0,3
dose21,dose56_rw2s1_024820,gutenberg,29757,True,35,26,61,0,1
dose21,dose56_rw2s0_025237,gutenberg,30852,True,25,25,50,1,1
dose21,dose56_rw2s1_016082,open_subtitles,48805,True,22,22,44,0,2
dose21,dose56_rw_044686,childes,14274,True,13,12,25,0,0
dose21,dose56_rw2s1_025787,gutenberg,31916,False,26,21,47,0,0
dose21,dose56_rw2s1_025584,bnc_spoken,933,False,23,22,45,0,0
dose21,dose56_rw2s0_022681,simple_wiki,55628,False,23,24,47,0,0
dose21,dose56_rw2s1_031242,bnc_spoken,3083,True,24,20,44,2,4
dose21,dose56_rw2s0_028839,simple_wiki,61753,True,21,16,37,2,3
dose21,dose56_rw2s0_003126,simple_wiki,53295,True,20,17,37,0,1
dose21,dose56_rw2s0_005623,childes,19334,True,20,12,32,3,3
dose21,dose56_rw_011207,childes,18560,True,12,10,22,0,2
dose21,dose56_rw2s0_031281,open_subtitles,51579,False,18,17,35,0,0
dose21,dose56_rw_016587,gutenberg,24304,False,17,18,35,0,0
dose21,dose56_rw2s1_010197,gutenberg,29404,True,26,28,54,1,2
dose21,dose56_rw2s0_000299,gutenberg,27455,True,18,17,35,0,1
dose21,dose56_rw_003882,childes,11275,True,12,13,25,1,3
dose21,dose56_rw2s1_017425,open_subtitles,41631,True,18,14,32,1,2
dose21,dose56_rw2s1_014036,childes,13003,True,18,18,36,2,3
dose21,dose56_rw_024298,childes,7944,True,13,13,26,0,1
dose21,dose56_rw2s1_011237,gutenberg,31808,False,31,29,60,0,0
dose21,dose56_rw2s1_017853,gutenberg,28133,True,44,45,89,0,0
dose21,dose56_rw2s0_015701,gutenberg,29798,True,46,50,96,0,1
dose21,dose56_rw2s1_002829,simple_wiki,57870,True,27,24,51,1,2
dose21,dose56_rw2s0_018651,open_subtitles,45215,True,29,33,62,2,2
dose21,dose56_rw_025470,childes,11319,False,12,12,24,0,0
dose21,dose56_rw2s1_029568,simple_wiki,60388,True,28,29,57,1,1
dose21,dose56_rw_007408,gutenberg,37742,True,18,15,33,0,0
dose21,dose56_rw2s1_003090,simple_wiki,56885,True,18,17,35,0,0
dose21,dose56_rw_033030,childes,19030,True,15,15,30,2,3
dose21,dose56_rw2s0_009508,simple_wiki,58163,False,18,16,34,0,0
dose21,dose56_rw2s0_007556,simple_wiki,60213,True,22,24,46,0,1
dose21,dose56_rw_004864,childes,15540,True,18,18,36,1,1
dose21,dose56_rw2s1_004321,simple_wiki,56702,False,23,22,45,0,0
dose21,dose56_rw2s1_019726,open_subtitles,47016,True,18,20,38,2,2
dose21,dose56_rw2s1_003458,gutenberg,32870,True,40,30,70,2,4
dose21,dose56_rw2s0_012603,gutenberg,29507,True,22,23,45,0,1
dose21,dose56_rw_033964,childes,17499,True,12,12,24,2,2
dose21,dose56_rw2s1_031413,bnc_spoken,2597,False,24,18,42,0,0
dose21,dose56_rw_016731,gutenberg,38337,True,25,25,50,2,2
dose21,dose56_rw2s0_016861,gutenberg,32044,True,19,19,38,1,1
dose21,dose56_rw2s1_024581,gutenberg,22988,False,19,16,35,0,0
dose21,dose56_rw2s0_007196,simple_wiki,53364,False,19,18,37,0,0
dose21,dose56_rw2s1_024981,bnc_spoken,1970,True,21,25,46,0,0
dose21,dose56_rw2s0_003285,gutenberg,37282,False,30,24,54,0,0
dose21,dose56_rw2s1_026707,childes,18114,True,20,24,44,2,2
dose21,dose56_rw2s1_030551,gutenberg,28980,True,34,27,61,1,2
dose21,dose56_rw_043409,childes,10675,True,26,23,49,1,1
dose21,dose56_rw2s1_010127,open_subtitles,45727,True,23,20,43,1,1
dose21,dose56_rw_039467,childes,14154,True,12,13,25,0,1
dose21,dose56_rw_014196,childes,21636,True,15,15,30,1,1
dose21,dose56_rw2s1_025374,open_subtitles,47074,False,20,18,38,0,0
dose21,dose56_rw2s1_008384,gutenberg,26842,True,18,20,38,0,1
dose21,dose56_rw2s1_013984,gutenberg,25776,True,39,41,80,2,2
dose21,dose56_rw_010301,open_subtitles,44078,True,16,15,31,2,2
dose21,dose56_rw2s0_027737,open_subtitles,45886,True,33,34,67,1,1
dose21,dose56_rw2s1_001533,gutenberg,28993,True,27,25,52,0,0
dose21,dose56_rw2s0_017415,gutenberg,37385,True,44,39,83,0,0
dose21,dose56_rw2s1_009473,bnc_spoken,51,True,20,21,41,0,0
dose21,dose56_rw2s0_023404,gutenberg,22585,True,33,32,65,0,0
dose21,dose56_rw_014801,childes,20035,True,12,10,22,1,2
dose21,dose56_rw2s0_000273,simple_wiki,56300,True,19,22,41,0,0
dose21,dose56_rw_016897,childes,9765,True,12,10,22,1,2
dose21,dose56_rw2s1_006471,gutenberg,34052,False,25,26,51,0,0
dose21,dose56_rw_031007,gutenberg,27429,True,36,33,69,0,1
dose21,dose56_rw2s1_019257,childes,14312,True,25,21,46,1,3
dose21,dose56_rw2s1_030172,gutenberg,33781,False,22,23,45,0,0
dose21,dose56_rw2s1_012131,gutenberg,30486,False,19,19,38,0,0
dose21,dose56_rw_010289,gutenberg,30955,False,12,13,25,0,0
dose21,dose56_rw2s0_011162,gutenberg,27222,True,24,25,49,1,1
dose21,dose56_rw2s0_007748,open_subtitles,43247,False,18,19,37,0,0
dose21,dose56_rw_005829,open_subtitles,41223,False,12,12,24,0,0
dose21,dose56_rw_026084,gutenberg,32771,False,24,23,47,0,0
dose21,dose56_rw2s0_003515,simple_wiki,56901,True,27,21,48,1,2
dose21,dose56_rw_042842,open_subtitles,40969,False,12,13,25,0,0
dose21,dose56_rw2s1_000210,bnc_spoken,192,True,26,26,52,1,2
dose21,dose56_rw2s1_029131,simple_wiki,52837,True,23,23,46,0,0
dose21,dose56_rw_019139,switchboard,62423,True,12,13,25,1,2
dose21,dose56_rw_001750,childes,11375,True,12,11,23,2,2
dose21,dose56_rw2s0_019275,bnc_spoken,4317,True,40,32,72,1,1
dose21,dose56_rw2s1_006689,gutenberg,36472,True,20,15,35,0,1
dose21,dose56_rw2s0_026283,childes,9978,True,18,18,36,0,1
dose21,dose56_rw2s0_027119,gutenberg,36392,True,29,24,53,1,1
dose21,dose56_rw2s1_021330,bnc_spoken,4728,True,21,18,39,1,1
dose21,dose56_rw_037836,childes,11077,True,15,13,28,0,1
dose21,dose56_rw2s1_006832,gutenberg,23320,True,31,26,57,1,2
dose21,dose56_rw_038709,childes,19788,True,12,12,24,0,2
dose21,dose56_rw2s0_002287,open_subtitles,44808,False,23,22,45,0,0
dose21,dose56_rw2s0_000272,simple_wiki,59964,False,22,22,44,0,0
dose21,dose56_rw2s0_024693,gutenberg,34436,False,43,39,82,0,0
dose21,dose56_rw2s0_026837,open_subtitles,52740,True,20,20,40,0,1
dose21,dose56_rw_031349,open_subtitles,52551,True,12,17,29,0,3
dose21,dose56_rw2s1_026644,bnc_spoken,1905,False,19,19,38,0,0
dose21,dose56_rw2s1_010784,gutenberg,29345,True,33,32,65,0,0
dose21,dose56_rw2s1_022444,gutenberg,27131,False,37,34,71,0,0
dose21,dose56_rw2s0_027601,gutenberg,26891,True,43,32,75,1,2
dose21,dose56_rw2s1_032261,gutenberg,31031,False,21,22,43,0,0
dose21,dose56_rw2s1_003445,gutenberg,27614,True,42,41,83,2,2
dose21,dose56_rw2s0_007107,bnc_spoken,2800,True,19,19,38,1,1
dose21,dose56_rw2s1_019157,gutenberg,29324,True,37,36,73,1,2
dose21,dose56_rw2s1_022870,open_subtitles,41399,False,19,20,39,0,0
dose21,dose56_rw2s1_002980,gutenberg,36040,True,36,35,71,0,1
dose21,dose56_rw2s0_024099,bnc_spoken,2592,True,19,20,39,1,1
dose21,dose56_rw_020021,childes,7657,True,12,15,27,0,0
dose21,dose56_rw2s0_032016,bnc_spoken,3332,True,25,26,51,0,2
dose21,dose56_rw2s1_024144,gutenberg,24187,True,21,22,43,0,2
dose21,dose56_rw2s1_031217,gutenberg,31035,False,26,24,50,0,0
dose21,dose56_rw2s1_025406,open_subtitles,46680,True,18,18,36,0,0
dose21,dose56_rw2s1_025828,open_subtitles,48205,True,19,16,35,0,1
dose21,dose56_rw2s0_022621,bnc_spoken,1625,True,20,22,42,0,1
dose21,dose56_rw2s0_015810,gutenberg,29838,False,30,31,61,0,0
dose21,dose56_rw2s0_032371,simple_wiki,60852,True,26,29,55,0,2
dose21,dose56_rw2s1_031485,gutenberg,36087,False,18,19,37,0,0
dose21,dose56_rw2s1_028148,gutenberg,34614,True,34,28,62,1,1
dose21,dose56_rw2s1_018885,gutenberg,34254,True,27,28,55,0,0
dose21,dose56_rw_032280,childes,15048,True,20,17,37,2,2
dose21,dose56_rw2s0_028604,gutenberg,32821,True,33,29,62,2,3
dose21,dose56_rw_019523,childes,5509,True,13,12,25,1,1
dose21,dose56_rw_006259,simple_wiki,59401,False,22,18,40,0,0
dose21,dose56_rw2s1_028600,gutenberg,24415,False,21,23,44,0,0
dose21,dose56_rw_019080,gutenberg,29712,True,26,21,47,2,2
dose21,dose56_rw2s1_031832,gutenberg,29840,True,21,22,43,0,1
dose21,dose56_rw2s1_024902,bnc_spoken,1807,True,19,22,41,1,1
dose21,dose56_rw2s1_025519,gutenberg,24498,True,18,20,38,2,2
dose21,dose56_rw2s0_020880,gutenberg,30907,False,31,28,59,0,0
dose21,dose56_rw2s1_005225,simple_wiki,59763,True,35,36,71,1,1
dose21,dose56_rw2s0_019139,bnc_spoken,1645,False,45,39,84,0,0
dose21,dose56_rw2s1_004835,simple_wiki,58428,False,23,25,48,0,0
dose21,dose56_rw2s1_031148,gutenberg,25697,True,51,43,94,2,2
dose21,dose56_rw2s1_011876,gutenberg,27900,True,28,30,58,1,3
dose21,dose56_rw_040760,childes,14775,True,14,12,26,0,2
dose21,dose56_rw2s1_000947,gutenberg,31596,True,45,45,90,0,1
dose21,dose56_rw_041454,childes,16735,True,12,15,27,0,0
dose21,dose56_rw_008450,childes,13120,True,12,10,22,2,2
dose21,dose56_rw2s1_008322,gutenberg,26428,False,23,23,46,0,0
dose21,dose56_rw_019006,childes,19535,True,13,14,27,0,1
dose21,dose56_rw2s0_032623,bnc_spoken,584,True,18,17,35,0,1
dose21,dose56_rw_006587,open_subtitles,44352,True,27,26,53,0,0
dose21,dose56_rw_038341,childes,17103,True,16,14,30,1,2
dose21,dose56_rw2s0_014199,childes,16146,True,25,25,50,0,0
dose21,dose56_rw2s1_009506,bnc_spoken,4564,True,21,15,36,0,1
dose21,dose56_rw2s0_005806,bnc_spoken,1480,False,33,34,67,0,0
dose21,dose56_rw2s1_006403,gutenberg,30607,True,23,22,45,1,3
dose21,dose56_rw2s1_028284,bnc_spoken,2603,True,27,26,53,0,1
dose21,dose56_rw2s1_027049,gutenberg,27030,False,34,31,65,0,0
